Test Case ID,Input Name,Input Type,Suggestion Rank,Suggestion ID,Suggestion Name,Similarity Score
40,Escalate to manager,bpmn:IntermediateThrowEvent,2,io.camunda.connectors.inbound.RabbitMQ.Intermediate.v1,RabbitMQ Intermediate Catch Event Connector,0.13488554954528809
40,Escalate to manager,bpmn:IntermediateThrowEvent,3,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.12178908288478851
40,Escalate to manager,bpmn:IntermediateThrowEvent,4,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.09230630099773407
40,Escalate to manager,bpmn:IntermediateThrowEvent,5,io.camunda.connectors.http.Polling,HTTP Polling Intermediate Catch Event Connector,0.08894462138414383
41,"Validate user input, store results in DB, then trigger notification email",bpmn:Task,1,io.camunda.connectors.Jdbc.v1,SQL Database Connector,0.24818506836891174
41,"Validate user input, store results in DB, then trigger notification email",bpmn:Task,2,io.camunda.connectors.Slack.v1,Slack Outbound Connector,0.2285323590040207
41,"Validate user input, store results in DB, then trigger notification email",bpmn:Task,3,io.camunda.connectors.MSFT.O365.Mail.v1,Microsoft Office 365 Mail Connector,0.22505873441696167
41,"Validate user input, store results in DB, then trigger notification email",bpmn:Task,4,io.camunda.connectors.MSTeams.v1,Microsoft Teams Outbound Connector,0.2180464267730713
41,"Validate user input, store results in DB, then trigger notification email",bpmn:Task,5,io.camunda.connectors.AutomationAnywhere,Automation Anywhere Outbound Connector,0.2055635154247284
42,Initiate Payment Process,bpmn:StartEvent,1,io.camunda.connectors.AWSSQS.StartEvent.v1,Amazon SQS Start Event Connector,0.27849897742271423
42,Initiate Payment Process,bpmn:StartEvent,2,io.camunda.connectors.AWSSQS.startmessage.v1,Amazon SQS Message Start Event Connector,0.2697293758392334
42,Initiate Payment Process,bpmn:StartEvent,3,io.camunda.connectors.webhook.WebhookConnector.v1,Webhook Start Event Connector,0.2119644731283188
42,Initiate Payment Process,bpmn:StartEvent,4,io.camunda.connectors.inbound.RabbitMQ.StartEvent.v1,RabbitMQ Start Event Connector,0.20454153418540955
42,Initiate Payment Process,bpmn:StartEvent,5,io.camunda.connectors.webhook.WebhookConnectorStartMessage.v1,Webhook Message Start Event Connector,0.20109862089157104
43,Data Synchronization Timeout,bpmn:IntermediateThrowEvent,1,io.camunda.connectors.webhook.WebhookConnectorIntermediate.v1,Webhook Intermediate Event Connector,0.2738550901412964
43,Data Synchronization Timeout,bpmn:IntermediateThrowEvent,2,io.camunda.connectors.http.Polling,HTTP Polling Intermediate Catch Event Connector,0.2340073585510254
43,Data Synchronization Timeout,bpmn:IntermediateThrowEvent,3,io.camunda.connectors.webhook.GithubWebhookConnectorIntermediate.v1,GitHub Webhook Intermediate Catch Event Connector,0.1900055706501007
43,Data Synchronization Timeout,bpmn:IntermediateThrowEvent,4,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.16562843322753906
43,Data Synchronization Timeout,bpmn:IntermediateThrowEvent,5,io.camunda.connectors.inbound.Slack.IntermediateCatchEvent.v1,Slack Webhook Intermediate Catch Event Connector,0.16349083185195923
44,Boundary Timer for SLA breach,bpmn:BoundaryEvent,1,io.camunda.connectors.http.Polling.Boundary,HTTP Polling Boundary Catch Event Connector,0.35331276059150696
44,Boundary Timer for SLA breach,bpmn:BoundaryEvent,2,io.camunda.connectors.inbound.Slack.BoundaryEvent.v1,Slack Webhook Boundary Event Connector,0.25808560848236084
44,Boundary Timer for SLA breach,bpmn:BoundaryEvent,3,io.camunda.connectors.webhook.WebhookConnectorBoundary.v1,Webhook Boundary Event Connector,0.2135564237833023
44,Boundary Timer for SLA breach,bpmn:BoundaryEvent,4,io.camunda.connectors.inbound.KafkaBoundary.v1,Kafka Boundary Event Connector,0.1976655274629593
44,Boundary Timer for SLA breach,bpmn:BoundaryEvent,5,io.camunda.connectors.inbound.RabbitMQ.Boundary.v1,RabbitMQ Boundary Event Connector,0.19582603871822357
45,Review & Approve Contract Documents,bpmn:Task,1,io.camunda.connectors.EasyPost.v1,Easy Post Outbound Connector,0.23839576542377472
45,Review & Approve Contract Documents,bpmn:Task,2,io.camunda.connectors.BluePrism.v1,Blue Prism Outbound Connector,0.13385191559791565
45,Review & Approve Contract Documents,bpmn:Task,3,io.camunda.connectors.GitLab.v1,GitLab Outbound Connector,0.13300248980522156
45,Review & Approve Contract Documents,bpmn:Task,4,io.camunda.connectors.GitHub.v1,GitHub Outbound Connector,0.1273132860660553
45,Review & Approve Contract Documents,bpmn:Task,5,io.camunda.connectors.GoogleDrive.v1,Google Drive Outbound Connector,0.12421411275863647
46,Wait for 2 hours,bpmn:IntermediateCatchEvent,1,io.camunda.connectors.http.Polling,HTTP Polling Intermediate Catch Event Connector,0.27739399671554565
46,Wait for 2 hours,bpmn:IntermediateCatchEvent,2,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.27590441703796387
46,Wait for 2 hours,bpmn:IntermediateCatchEvent,3,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.16938094794750214
46,Wait for 2 hours,bpmn:IntermediateCatchEvent,4,io.camunda.connectors.webhook.WebhookConnectorIntermediate.v1,Webhook Intermediate Event Connector,0.1687401980161667
46,Wait for 2 hours,bpmn:IntermediateCatchEvent,5,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.1622312068939209
47,Callback to External System with JSON Payload,bpmn:Task,1,io.camunda.connectors.HttpJson.v2,REST Outbound Connector,0.403225839138031
47,Callback to External System with JSON Payload,bpmn:Task,2,io.camunda.connectors.Salesforce.v1,Salesforce Outbound Connector,0.3274560868740082
47,Callback to External System with JSON Payload,bpmn:Task,3,io.camunda.connectors.CamundaOperate.v1,Camunda Operate Outbound connector,0.30509188771247864
47,Callback to External System with JSON Payload,bpmn:Task,4,io.camunda.connectors.KAFKA.v1,Kafka Outbound Connector,0.27232539653778076
47,Callback to External System with JSON Payload,bpmn:Task,5,io.camunda.connectors.AWSLAMBDA.v2,AWS Lambda Outbound Connector,0.26751792430877686
48,N/A,bpmn:Task,1,io.camunda.connectors.AWSSNS.v1,Amazon SNS Outbound connector,0.004445547237992287
48,N/A,bpmn:Task,2,io.camunda.connectors.AzureOpenAI.outbound.v1,Azure OpenAI Connector,-0.019488466903567314
48,N/A,bpmn:Task,3,io.camunda.connectors.UIPath.v1,UiPath Outbound Connector,-0.02927045151591301
48,N/A,bpmn:Task,4,io.camunda.connectors.AWSSQS.v1,Amazon SQS Outbound Connector,-0.03276024013757706
48,N/A,bpmn:Task,5,io.camunda.connectors.Asana.v1,Asana Outbound Connector,-0.039490990340709686
49,   ,bpmn:StartEvent,1,io.camunda.connectors.AWSSQS.StartEvent.v1,Amazon SQS Start Event Connector,0.06786151230335236
49,   ,bpmn:StartEvent,2,io.camunda.connectors.AWSSQS.startmessage.v1,Amazon SQS Message Start Event Connector,0.06676328927278519
49,   ,bpmn:StartEvent,3,io.camunda.connectors.inbound.Slack.MessageStartEvent.v1,Slack Webhook Message Start Event Connector,0.05667298659682274
49,   ,bpmn:StartEvent,4,io.camunda.connectors.inbound.Slack.StartEvent.v1,Slack Webhook Start Event Connector,0.04823852330446243
49,   ,bpmn:StartEvent,5,io.camunda.connectors.inbound.AWSSNS.MessageStartEvent.v1,SNS HTTPS Message Start Event Connector Subscription,0.04791903868317604
50,boundary_event_12345!?$,bpmn:BoundaryEvent,1,io.camunda.connectors.inbound.RabbitMQ.Boundary.v1,RabbitMQ Boundary Event Connector,0.47614970803260803
50,boundary_event_12345!?$,bpmn:BoundaryEvent,2,io.camunda.connectors.AWSEventBridge.boundary.v1,Amazon EventBridge Boundary Event Connector,0.4089081883430481
50,boundary_event_12345!?$,bpmn:BoundaryEvent,3,io.camunda.connectors.AWSSQS.boundary.v1,Amazon SQS Boundary Event Connector,0.3990554213523865
50,boundary_event_12345!?$,bpmn:BoundaryEvent,4,io.camunda.connectors.inbound.AWSSNS.Boundary.v1,SNS HTTPS Boundary Event Connector,0.38696596026420593
50,boundary_event_12345!?$,bpmn:BoundaryEvent,5,io.camunda.connectors.inbound.KafkaBoundary.v1,Kafka Boundary Event Connector,0.36695101857185364
51,Fire-and-Forget Notification,bpmn:IntermediateThrowEvent,1,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.34615153074264526
51,Fire-and-Forget Notification,bpmn:IntermediateThrowEvent,2,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.3089004456996918
51,Fire-and-Forget Notification,bpmn:IntermediateThrowEvent,3,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.2987670302391052
51,Fire-and-Forget Notification,bpmn:IntermediateThrowEvent,4,io.camunda.connectors.inbound.RabbitMQ.Intermediate.v1,RabbitMQ Intermediate Catch Event Connector,0.2752794027328491
51,Fire-and-Forget Notification,bpmn:IntermediateThrowEvent,5,io.camunda.connectors.webhook.GithubWebhookConnectorIntermediate.v1,GitHub Webhook Intermediate Catch Event Connector,0.2606946527957916
52,Escalate to Human Operator if No Response in 24h,bpmn:IntermediateThrowEvent,1,io.camunda.connectors.http.Polling,HTTP Polling Intermediate Catch Event Connector,0.23649683594703674
52,Escalate to Human Operator if No Response in 24h,bpmn:IntermediateThrowEvent,2,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.21920524537563324
52,Escalate to Human Operator if No Response in 24h,bpmn:IntermediateThrowEvent,3,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.19379141926765442
52,Escalate to Human Operator if No Response in 24h,bpmn:IntermediateThrowEvent,4,io.camunda.connectors.inbound.RabbitMQ.Intermediate.v1,RabbitMQ Intermediate Catch Event Connector,0.17465654015541077
52,Escalate to Human Operator if No Response in 24h,bpmn:IntermediateThrowEvent,5,io.camunda.connectors.webhook.WebhookConnectorIntermediate.v1,Webhook Intermediate Event Connector,0.13425996899604797
53,Check XYZ System’s Health and Retry Connection,bpmn:Task,1,io.camunda.connectors.RabbitMQ.v1,RabbitMQ Outbound Connector,0.24634712934494019
53,Check XYZ System’s Health and Retry Connection,bpmn:Task,2,io.camunda.connectors.AWSSQS.v1,Amazon SQS Outbound Connector,0.2273838222026825
53,Check XYZ System’s Health and Retry Connection,bpmn:Task,3,io.camunda.connectors.GitLab.v1,GitLab Outbound Connector,0.1879841387271881
53,Check XYZ System’s Health and Retry Connection,bpmn:Task,4,io.camunda.connectors.AWSSNS.v1,Amazon SNS Outbound connector,0.1826339066028595
53,Check XYZ System’s Health and Retry Connection,bpmn:Task,5,io.camunda.connectors.UIPath.v1,UiPath Outbound Connector,0.179958775639534
54,非常に長い名前のタスク - 国際化テスト (Internationalization Test),bpmn:Task,1,io.camunda.connectors.AWSSNS.v1,Amazon SNS Outbound connector,0.1288711428642273
54,非常に長い名前のタスク - 国際化テスト (Internationalization Test),bpmn:Task,2,io.camunda.connectors.KAFKA.v1,Kafka Outbound Connector,0.055619996041059494
54,非常に長い名前のタスク - 国際化テスト (Internationalization Test),bpmn:Task,3,io.camunda.connectors.AWSLAMBDA.v2,AWS Lambda Outbound Connector,0.045809581875801086
54,非常に長い名前のタスク - 国際化テスト (Internationalization Test),bpmn:Task,4,io.camunda.connectors.AzureOpenAI.outbound.v1,Azure OpenAI Connector,0.022347623482346535
54,非常に長い名前のタスク - 国際化テスト (Internationalization Test),bpmn:Task,5,io.camunda.connectors.EasyPost.v1,Easy Post Outbound Connector,0.020887117832899094
55,Multiple Approvals from Different Departments Required,bpmn:IntermediateCatchEvent,1,io.camunda.connectors.webhook.GithubWebhookConnectorIntermediate.v1,GitHub Webhook Intermediate Catch Event Connector,0.06463440507650375
55,Multiple Approvals from Different Departments Required,bpmn:IntermediateCatchEvent,2,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.06095916032791138
55,Multiple Approvals from Different Departments Required,bpmn:IntermediateCatchEvent,3,io.camunda.connectors.webhook.WebhookConnectorIntermediate.v1,Webhook Intermediate Event Connector,0.04791863262653351
55,Multiple Approvals from Different Departments Required,bpmn:IntermediateCatchEvent,4,io.camunda.connectors.AWSEventBridge.intermediate.v1,Amazon EventBridge Intermediate Catch Event Connector,0.04646913707256317
55,Multiple Approvals from Different Departments Required,bpmn:IntermediateCatchEvent,5,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.025134490802884102
56,--------------------,bpmn:Task,1,io.camunda.connectors.UIPath.v1,UiPath Outbound Connector,0.11421466618776321
56,--------------------,bpmn:Task,2,io.camunda.connectors.EasyPost.v1,Easy Post Outbound Connector,0.09814499318599701
56,--------------------,bpmn:Task,3,io.camunda.connectors.GraphQL.v1,GraphQL Outbound Connector,0.09276619553565979
56,--------------------,bpmn:Task,4,io.camunda.connectors.RabbitMQ.v1,RabbitMQ Outbound Connector,0.08240003883838654
56,--------------------,bpmn:Task,5,io.camunda.connectors.AWSSNS.v1,Amazon SNS Outbound connector,0.08119537681341171
57,Generate Monthly Financial Reports & Send PDF to CFO,bpmn:Task,1,io.camunda.connectors.MSFT.O365.Mail.v1,Microsoft Office 365 Mail Connector,0.31834688782691956
57,Generate Monthly Financial Reports & Send PDF to CFO,bpmn:Task,2,io.camunda.connectors.SendGrid.v2,SendGrid Outbound Connector,0.23264248669147491
57,Generate Monthly Financial Reports & Send PDF to CFO,bpmn:Task,3,io.camunda.connectors.Jdbc.v1,SQL Database Connector,0.2231731116771698
57,Generate Monthly Financial Reports & Send PDF to CFO,bpmn:Task,4,io.camunda.connectors.MSTeams.v1,Microsoft Teams Outbound Connector,0.21339480578899384
57,Generate Monthly Financial Reports & Send PDF to CFO,bpmn:Task,5,io.camunda.connectors.GoogleSheets.v1,Google Sheets Outbound Connector,0.21041350066661835
58,Initialize Process Flow For Quarterly Audit,bpmn:StartEvent,1,io.camunda.connectors.AWSSQS.StartEvent.v1,Amazon SQS Start Event Connector,0.20383334159851074
58,Initialize Process Flow For Quarterly Audit,bpmn:StartEvent,2,io.camunda.connectors.AWSSQS.startmessage.v1,Amazon SQS Message Start Event Connector,0.1938953697681427
58,Initialize Process Flow For Quarterly Audit,bpmn:StartEvent,3,io.camunda.connectors.inbound.KAFKA.v1,Kafka Start Event Connector,0.15158697962760925
58,Initialize Process Flow For Quarterly Audit,bpmn:StartEvent,4,io.camunda.connectors.webhook.GithubWebhookConnector.v1,GitHub Webhook Start Event Connector,0.14600834250450134
58,Initialize Process Flow For Quarterly Audit,bpmn:StartEvent,5,io.camunda.connectors.inbound.KafkaMessageStart.v1,Kafka Message Start Event Connector,0.14143657684326172
59,Boundary Error Catching For Database Exception,bpmn:BoundaryEvent,1,io.camunda.connectors.inbound.RabbitMQ.Boundary.v1,RabbitMQ Boundary Event Connector,0.2976851463317871
59,Boundary Error Catching For Database Exception,bpmn:BoundaryEvent,2,io.camunda.connectors.http.Polling.Boundary,HTTP Polling Boundary Catch Event Connector,0.27439814805984497
59,Boundary Error Catching For Database Exception,bpmn:BoundaryEvent,3,io.camunda.connectors.AWSSQS.boundary.v1,Amazon SQS Boundary Event Connector,0.27157750725746155
59,Boundary Error Catching For Database Exception,bpmn:BoundaryEvent,4,io.camunda.connectors.Twilio.Webhook.Boundary.v1,Twilio Boundary Event Connector,0.19931170344352722
59,Boundary Error Catching For Database Exception,bpmn:BoundaryEvent,5,io.camunda.connectors.inbound.AWSSNS.Boundary.v1,SNS HTTPS Boundary Event Connector,0.18621765077114105
60,Sensor Trigger - Catch Motion Input,bpmn:IntermediateCatchEvent,1,io.camunda.connectors.inbound.AWSSNS.IntermediateCatchEvent.v1,SNS HTTPS Intermediate Catch Event Connector,0.2753610610961914
60,Sensor Trigger - Catch Motion Input,bpmn:IntermediateCatchEvent,2,io.camunda.connectors.http.Polling,HTTP Polling Intermediate Catch Event Connector,0.2725540101528168
60,Sensor Trigger - Catch Motion Input,bpmn:IntermediateCatchEvent,3,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.26124149560928345
60,Sensor Trigger - Catch Motion Input,bpmn:IntermediateCatchEvent,4,io.camunda.connectors.inbound.RabbitMQ.Intermediate.v1,RabbitMQ Intermediate Catch Event Connector,0.25303253531455994
60,Sensor Trigger - Catch Motion Input,bpmn:IntermediateCatchEvent,5,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.25221899151802063
61,Signal Throw to Downstream Systems,bpmn:IntermediateThrowEvent,1,io.camunda.connectors.inbound.KafkaIntermediate.v1,Kafka Intermediate Catch Event Connector,0.3690638542175293
61,Signal Throw to Downstream Systems,bpmn:IntermediateThrowEvent,2,io.camunda.connectors.AWSSQS.intermediate.v1,Amazon SQS Intermediate Message Catch Event connector,0.3154938220977783
61,Signal Throw to Downstream Systems,bpmn:IntermediateThrowEvent,3,io.camunda.connectors.inbound.RabbitMQ.Intermediate.v1,RabbitMQ Intermediate Catch Event Connector,0.30247628688812256
61,Signal Throw to Downstream Systems,bpmn:IntermediateThrowEvent,4,io.camunda.connectors.Twilio.Webhook.Intermediate.v1,Twilio Intermediate Catch Event Connector,0.28664690256118774
61,Signal Throw to Downstream Systems,bpmn:IntermediateThrowEvent,5,io.camunda.connectors.inbound.AWSSNS.IntermediateCatchEvent.v1,SNS HTTPS Intermediate Catch Event Connector,0.23948124051094055
